ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5168984,F,N,Y,1,736500.0,Working,Secondary / secondary special,Married,House / apartment,-11907,-5064,1,0,1,0,,3
5310670,F,Y,Y,0,396000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9374,-398,1,0,1,0,,1
5824868,F,Y,Y,0,248500.0,Working,Secondary / secondary special,Married,House / apartment,-13099,-4498,1,0,0,0,Laborers,2
5091488,M,N,Y,1,375500.0,Working,Higher education,Married,Office apartment,-10450,-1109,1,0,0,1,Core staff,3
5772977,M,Y,Y,0,236000.0,Working,Higher education,Married,House / apartment,-17245,-1331,1,1,0,0,Core staff,2
5728182,M,N,Y,0,152000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16100,-5011,1,0,0,0,,2
5165479,M,Y,Y,0,262000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-24418,-14828,1,0,0,1,High skill tech staff,1
5698334,F,N,N,2,160000.0,Commercial associate,Higher education,Married,House / apartment,-13860,-564,1,1,0,0,,4
5884148,M,N,N,0,150000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-19787,-9856,1,0,0,0,,1
5860371,F,Y,N,0,230000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-22980,-8075,1,0,1,0,Sales staff,1
5718164,F,N,Y,0,169500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21368,-10961,1,1,0,0,Sales staff,1
5537217,F,Y,Y,0,166000.0,Working,Secondary / secondary special,Married,House / apartment,-22435,-5935,1,0,0,0,Accountants,2
5751676,F,N,Y,0,74000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21746,-12163,1,0,1,0,Security staff,2
5871579,M,N,Y,0,171500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9699,-742,1,0,0,1,,2
5194047,F,N,Y,0,92000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18791,-8115,1,0,0,0,Laborers,2
5409239,F,Y,N,0,207500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-24228,-16164,1,1,1,1,,2
5658426,F,N,Y,0,179500.0,Working,Higher education,Married,House / apartment,-13272,-423,1,0,0,1,Laborers,2
5997096,F,N,Y,4,375500.0,State servant,Higher education,Married,House / apartment,-17570,-1312,1,0,0,0,Core staff,6
5902174,F,Y,N,0,194000.0,Working,Secondary / secondary special,Married,House / apartment,-9509,-119,1,0,0,0,Core staff,2
5145026,F,Y,Y,1,333000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18570,-9559,1,1,1,0,,2
5030751,M,N,Y,1,499000.0,Working,Secondary / secondary special,Separated,House / apartment,-7917,-780,1,1,0,0,Medicine staff,2
5820973,M,Y,Y,2,222500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24390,365243,1,0,0,1,,4
5743301,F,N,Y,0,502500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13452,365243,1,0,0,0,,2
5894338,M,Y,Y,0,157000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20490,-779,1,0,0,0,Drivers,2
5255216,F,Y,N,0,104500.0,State servant,Higher education,Single / not married,House / apartment,-15297,-3389,1,0,0,0,,1
5573584,F,N,Y,0,152000.0,Working,Higher education,Civil marriage,House / apartment,-15222,-5234,1,0,0,0,,2
5654315,F,N,Y,0,199000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18374,-1586,1,1,0,0,,2
5722786,M,Y,N,5,268500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10037,-1918,1,1,0,0,Laborers,6
5378283,F,N,N,0,111000.0,Pensioner,Secondary / secondary special,Married,With parents,-13033,-4959,1,0,1,0,Laborers,2
5260512,F,Y,Y,2,204000.0,Working,Incomplete higher,Married,House / apartment,-14812,-3833,1,0,0,0,Accountants,4
5028387,F,N,Y,0,128500.0,Working,Secondary / secondary special,Married,House / apartment,-16918,-9150,1,0,1,0,Sales staff,2
5964755,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15245,-1641,1,0,1,0,Laborers,2
5540691,F,Y,Y,0,89000.0,Working,Secondary / secondary special,Married,House / apartment,-7943,-385,1,0,0,0,,2
5677419,F,N,Y,0,173000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14873,-4586,1,0,1,1,Managers,2
5423876,F,Y,N,0,163000.0,Working,Secondary / secondary special,Married,House / apartment,-24186,-2544,1,1,1,0,,2
5515396,F,N,Y,0,184000.0,Working,Higher education,Single / not married,House / apartment,-13607,-923,1,1,0,0,,1
5284869,F,Y,N,0,220500.0,Working,Higher education,Civil marriage,House / apartment,-15485,-4411,1,1,1,0,Laborers,2
5751985,M,N,Y,2,409000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21652,-3086,1,0,0,0,Sales staff,4
5813642,M,N,N,0,197000.0,State servant,Secondary / secondary special,Separated,House / apartment,-10307,-1871,1,0,0,0,Core staff,1
5641966,F,N,Y,0,91500.0,Pensioner,Higher education,Married,House / apartment,-13385,365243,1,0,0,0,,2
5139017,F,N,N,0,296500.0,Working,Secondary / secondary special,Married,House / apartment,-9743,-817,1,1,1,0,Sales staff,2
5803240,F,Y,Y,1,143500.0,Working,Lower secondary,Widow,With parents,-12176,-3904,1,0,0,0,Laborers,2
5810616,M,Y,Y,0,248000.0,Working,Higher education,Civil marriage,House / apartment,-14243,-1130,1,0,0,0,Drivers,2
5989984,F,Y,Y,0,183500.0,Working,Incomplete higher,Married,House / apartment,-16988,-1865,1,0,0,0,Drivers,2
5103641,F,Y,N,0,415000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11878,-1635,1,0,0,0,,2
5948051,F,N,N,0,97000.0,Working,Secondary / secondary special,Married,House / apartment,-10003,-112,1,0,1,0,,2
5053982,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9908,-1744,1,1,0,0,,3
5021592,M,N,N,0,92000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12431,-4219,1,0,0,0,Medicine staff,1
5439708,F,Y,Y,0,49000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22461,-1732,1,0,0,0,Accountants,2
5780204,F,Y,Y,0,205000.0,Commercial associate,Higher education,Married,House / apartment,-22393,-13306,1,0,0,0,Cooking staff,2
5823017,M,N,Y,0,152000.0,Pensioner,Secondary / secondary special,Married,With parents,-20084,365243,1,0,1,0,,2
5349315,M,N,Y,1,249500.0,Working,Secondary / secondary special,Married,House / apartment,-22765,-14893,1,0,0,0,Drivers,3
5333080,F,Y,Y,0,164500.0,Working,Higher education,Married,With parents,-21052,-384,1,0,1,0,Laborers,2
5389909,F,Y,Y,1,222000.0,Working,Secondary / secondary special,Married,House / apartment,-19198,-10662,1,0,0,0,Laborers,3
5716048,F,Y,Y,0,101500.0,Working,Secondary / secondary special,Married,House / apartment,-11302,-4551,1,1,0,0,Sales staff,2
5338277,F,N,N,0,114000.0,Working,Higher education,Separated,House / apartment,-21843,-6866,1,0,0,0,,1
5945184,F,Y,Y,0,241500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18133,365243,1,1,0,0,,2
5354206,M,N,N,0,268000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15307,-7503,1,0,1,0,,1
5470468,F,Y,Y,0,179500.0,Commercial associate,Higher education,Married,House / apartment,-22484,-3047,1,0,0,0,Laborers,2
5529402,F,N,Y,1,275500.0,State servant,Secondary / secondary special,Married,House / apartment,-12403,-2498,1,1,0,0,Sales staff,3
5339376,F,N,Y,1,91000.0,Working,Secondary / secondary special,Married,House / apartment,-20896,-5384,1,0,0,0,,3
5052809,F,N,Y,1,333000.0,Working,Higher education,Married,House / apartment,-12801,-5737,1,0,0,0,Laborers,3
5541444,M,Y,Y,0,301500.0,Commercial associate,Higher education,Married,House / apartment,-14866,-775,1,1,1,0,,2
5115332,M,Y,Y,0,147500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20631,-10685,1,1,0,0,,1
5642839,F,N,N,2,140000.0,State servant,Secondary / secondary special,Married,House / apartment,-9202,-281,1,0,0,0,Sales staff,4
5188934,F,Y,Y,0,286500.0,Pensioner,Higher education,Married,House / apartment,-24597,365243,1,0,1,1,,2
5395945,F,Y,Y,0,262000.0,Working,Higher education,Married,House / apartment,-10416,-2889,1,0,1,0,,2
5287151,M,Y,N,4,104500.0,State servant,Secondary / secondary special,Married,House / apartment,-9065,-245,1,0,0,0,Managers,6
5032234,M,N,N,0,127000.0,Commercial associate,Higher education,Widow,House / apartment,-12758,-5302,1,0,0,1,,1
5883249,F,Y,Y,0,150500.0,Pensioner,Higher education,Married,House / apartment,-8527,365243,1,1,0,1,,2
5075500,F,N,N,1,149500.0,State servant,Higher education,Married,House / apartment,-21810,-7146,1,0,0,0,Sales staff,3
5631652,F,N,Y,1,279000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21857,-7079,1,0,0,1,High skill tech staff,2
5183327,F,Y,Y,0,163000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-10463,-1918,1,0,1,0,,1
5703173,F,Y,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,-11284,-2594,1,0,0,0,Cleaning staff,1
5520945,F,Y,N,2,76000.0,Pensioner,Higher education,Married,House / apartment,-14041,365243,1,0,0,0,,4
5352319,M,Y,N,0,189500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10090,-1433,1,1,0,0,Laborers,2
5774926,F,N,N,0,89500.0,Pensioner,Higher education,Married,House / apartment,-17463,365243,1,1,1,1,,2
5159459,M,Y,Y,3,177500.0,Pensioner,Higher education,Married,Rented apartment,-23119,365243,1,1,1,0,,5
5731056,F,Y,Y,1,156000.0,Working,Higher education,Married,House / apartment,-11001,-2090,1,0,0,0,Medicine staff,3
5141082,F,Y,Y,1,156000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16756,-1759,1,0,0,0,Laborers,3
5062932,M,Y,Y,0,224500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16797,-3070,1,0,1,0,Low-skill Laborers,1
5007463,M,N,Y,1,149000.0,Pensioner,Secondary / secondary special,Married,With parents,-15369,-5811,1,0,0,0,Laborers,3
5237434,F,Y,Y,0,91000.0,State servant,Higher education,Married,House / apartment,-7717,-236,1,0,1,0,,2
5937153,F,Y,Y,1,98500.0,Working,Secondary / secondary special,Married,House / apartment,-14304,-5970,1,1,0,0,Laborers,3
5607325,F,N,N,0,119500.0,Working,Secondary / secondary special,Married,House / apartment,-12080,-2568,1,0,0,0,,2
5297850,M,Y,Y,0,136000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23378,365243,1,0,1,0,,2
5931066,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10851,-4079,1,1,0,0,Laborers,2
5453321,F,N,Y,0,93000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17276,-2129,1,0,0,0,,2
5766418,F,N,Y,0,138500.0,Commercial associate,Incomplete higher,Married,House / apartment,-11288,-464,1,0,0,0,High skill tech staff,2
5227213,F,Y,Y,1,107500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14142,-2935,1,0,0,0,Cleaning staff,3
5300697,F,N,Y,1,184500.0,Pensioner,Higher education,Civil marriage,House / apartment,-18871,365243,1,0,0,0,,3
5738973,F,Y,Y,0,251500.0,Working,Higher education,Separated,House / apartment,-22093,-12054,1,0,0,0,Laborers,1
5072818,F,N,Y,0,170500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-19445,-1209,1,0,0,0,Laborers,2
5348388,F,N,N,0,165000.0,Working,Higher education,Married,House / apartment,-12460,-2653,1,0,1,0,,2
5012315,F,N,Y,2,140500.0,Working,Secondary / secondary special,Married,House / apartment,-11880,-3595,1,0,0,0,Sales staff,4
5769436,M,Y,N,0,132500.0,Working,Secondary / secondary special,Married,House / apartment,-23110,-2005,1,0,0,0,,2
5045250,F,Y,Y,0,188000.0,Working,Secondary / secondary special,Married,House / apartment,-10092,-806,1,0,1,0,Core staff,2
5494276,M,N,Y,0,440000.0,Pensioner,Higher education,Married,House / apartment,-19695,365243,1,0,0,0,,2
5076918,M,N,N,0,136500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20563,-1767,1,0,1,0,Laborers,1
5787691,M,Y,N,0,679500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18608,-2145,1,0,0,0,Laborers,1
5553662,F,N,N,0,78000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23139,365243,1,0,0,0,,2
5984407,M,N,Y,0,109000.0,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,-8961,-1047,1,0,1,0,Laborers,2
5371535,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10789,-543,1,1,1,0,Sales staff,2
5817615,F,N,N,0,202000.0,Working,Secondary / secondary special,Married,With parents,-13649,-2150,1,1,0,1,Core staff,2
5197396,F,N,N,0,108500.0,State servant,Higher education,Married,House / apartment,-9140,-749,1,0,0,0,Sales staff,2
5510988,F,Y,Y,1,125500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17338,-4941,1,1,0,0,Managers,3
5075181,F,N,N,0,132000.0,Working,Higher education,Single / not married,House / apartment,-14796,-5092,1,0,0,0,Drivers,1
5950260,F,N,Y,1,232500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24669,365243,1,0,0,0,,2
5519367,F,N,Y,0,150000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13316,365243,1,0,1,0,,2
5488706,M,Y,Y,0,138000.0,Working,Secondary / secondary special,Married,House / apartment,-22173,-5913,1,0,1,0,Drivers,2
5805252,F,N,Y,0,66000.0,Working,Higher education,Single / not married,House / apartment,-18508,-3684,1,1,0,0,Laborers,1
5464359,F,N,N,0,192000.0,Working,Secondary / secondary special,Married,House / apartment,-14960,-7490,1,0,0,0,Drivers,2
5387629,M,Y,N,3,98000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17571,-3480,1,0,0,0,Sales staff,4
5928024,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17869,-1428,1,0,1,0,,2
5743390,M,N,Y,0,420500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10190,-247,1,0,0,0,Core staff,1
5525750,F,Y,N,2,140000.0,Working,Secondary / secondary special,Married,House / apartment,-13804,-6198,1,0,1,0,Laborers,4
5951814,M,N,Y,2,176500.0,Working,Secondary / secondary special,Married,House / apartment,-18569,-3251,1,0,0,0,Cooking staff,4
5826637,F,N,N,0,212000.0,Working,Secondary / secondary special,Married,House / apartment,-21690,-4144,1,0,1,0,Drivers,2
5126201,F,N,Y,0,156000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-10830,365243,1,0,0,0,,2
5825160,M,N,Y,4,121000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11923,-4188,1,0,1,0,,5
5623888,F,N,Y,0,75000.0,Working,Secondary / secondary special,Married,House / apartment,-11604,-3092,1,0,0,0,Laborers,2
5519221,F,N,Y,0,190000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16671,-5196,1,0,0,0,Drivers,2
5002334,F,N,Y,1,134500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22900,-10552,1,0,0,0,Managers,3
5199856,F,N,N,1,91000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14932,365243,1,1,0,0,,3
5831428,F,N,N,0,120500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8961,-2074,1,0,0,0,,2
5590725,F,N,Y,0,140500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23828,-15983,1,0,0,0,High skill tech staff,2
5864371,F,Y,Y,0,104500.0,Commercial associate,Higher education,Single / not married,House / apartment,-23306,-2543,1,0,0,1,,1
5477598,M,N,N,0,92000.0,Working,Higher education,Single / not married,House / apartment,-17958,-9657,1,1,1,0,Laborers,1
5598562,F,N,N,0,232500.0,Working,Secondary / secondary special,Married,House / apartment,-20523,-10454,1,0,0,0,Cooking staff,2
5799794,M,Y,N,0,66500.0,Pensioner,Higher education,Married,House / apartment,-20159,365243,1,0,0,0,,2
5983331,F,N,Y,1,132500.0,State servant,Higher education,Married,House / apartment,-18060,-1834,1,0,1,0,Core staff,3
5897828,F,N,N,0,151500.0,Working,Incomplete higher,Married,House / apartment,-10518,-3769,1,1,0,1,,2
5491402,F,Y,Y,0,207000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12199,365243,1,1,1,0,,1
5010676,F,Y,N,1,105500.0,Working,Secondary / secondary special,Married,House / apartment,-21535,-4903,1,0,0,0,Laborers,3
5183065,F,N,Y,0,80500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21240,-5781,1,0,0,1,Laborers,2
5544054,F,Y,N,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13219,-4590,1,0,1,0,Sales staff,2
5274843,F,N,N,2,170000.0,Commercial associate,Higher education,Married,House / apartment,-10568,-1817,1,0,0,0,Drivers,4
5470773,M,N,Y,0,116000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13471,365243,1,0,1,0,,2
5426794,F,Y,N,0,264000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15859,365243,1,1,1,0,,2
5150098,F,Y,Y,0,170500.0,Working,Secondary / secondary special,Married,House / apartment,-19080,-10715,1,0,0,0,Core staff,2
5719740,F,Y,Y,0,168500.0,State servant,Incomplete higher,Separated,House / apartment,-8003,-1239,1,0,1,0,Laborers,1
5325388,F,Y,Y,0,101500.0,Working,Secondary / secondary special,Married,Office apartment,-16408,-2666,1,0,0,0,,2
5307955,F,Y,Y,0,525000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18282,-9746,1,0,0,0,Managers,1
5396270,F,Y,Y,0,134000.0,Working,Secondary / secondary special,Married,House / apartment,-21701,-2384,1,0,0,0,Managers,2
5434056,F,Y,Y,0,282500.0,Pensioner,Higher education,Married,House / apartment,-15800,-1117,1,0,1,0,,2
5296094,F,N,Y,2,47500.0,Commercial associate,Secondary / secondary special,Married,With parents,-23107,-3953,1,0,0,1,Laborers,4
5266743,F,N,Y,1,242500.0,Working,Higher education,Married,Rented apartment,-15029,-5343,1,1,0,0,Laborers,3
5657732,F,N,Y,1,83000.0,Commercial associate,Higher education,Married,Municipal apartment,-11315,-1805,1,0,0,0,Cleaning staff,3
5615076,F,N,Y,0,129000.0,Working,Secondary / secondary special,Married,House / apartment,-15913,-2210,1,0,1,0,Laborers,2
5659562,M,N,Y,0,120500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16134,-599,1,1,1,0,Managers,1
5234684,M,Y,N,0,102000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-10609,-3755,1,0,0,0,High skill tech staff,2
