CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Age,Is_Retired,Years_Employed,Income_Per_Member
F,N,Y,3,262000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,5,34.42299794661191,0,0.5831622176591376,52400.0
M,N,N,0,92000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,32.988364134154686,1,0.0,46000.0
F,N,N,0,98000.0,Working,Secondary / secondary special,Married,Office apartment,0,0,0,Laborers,2,41.177275838466805,0,13.17180013689254,49000.0
F,Y,N,0,163000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,61.39630390143737,0,6.360027378507871,81500.0
F,N,N,0,200500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,33.50581793292265,1,0.0,100250.0
M,Y,N,0,165000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Laborers,1,55.60848733744011,0,25.848049281314168,165000.0
F,Y,Y,0,241500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,49.64544832306639,1,0.0,120750.0
F,N,Y,0,145500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,57.4072553045859,0,0.8870636550308009,72750.0
F,Y,Y,2,204000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Accountants,4,40.55304585900068,0,10.494182067077345,51000.0
F,N,N,2,103500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,4,31.326488706365502,0,11.983572895277208,25875.0
M,N,Y,2,165000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,4,46.220396988364136,0,23.175906913073238,41250.0
F,Y,Y,0,142000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Low-skill Laborers,2,49.69199178644764,0,21.259411362080765,71000.0
F,N,N,0,119500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0,0,0,Laborers,2,44.68446269678302,0,7.756331279945243,59750.0
F,N,N,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,21.377138945927445,0,2.2614647501711156,76500.0
F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,40.71731690622861,0,15.594798083504449,180000.0
F,N,Y,1,130000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,3,59.9233401779603,0,6.907597535934292,43333.333333333336
F,N,Y,0,152000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,61.38809034907597,0,13.245722108145106,76000.0
F,N,Y,0,105500.0,Working,Lower secondary,Married,House / apartment,0,1,0,Laborers,2,36.93360711841205,0,18.89664613278576,52750.0
F,Y,Y,0,169000.0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,0,Unknown,2,44.903490759753595,0,7.2498288843258045,84500.0
F,N,Y,0,161500.0,Working,Higher education,Married,House / apartment,0,1,1,Unknown,2,58.704996577686515,0,26.04243668720055,80750.0
M,Y,Y,3,133500.0,Working,Higher education,Civil marriage,House / apartment,0,1,0,Accountants,5,38.54072553045859,0,7.745379876796714,26700.0
M,Y,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,32.27926078028747,0,0.6433949349760438,92250.0
F,N,Y,0,228000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,1,49.90006844626968,0,31.460643394934976,228000.0
F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Private service staff,2,61.40177960301163,0,16.958247775496236,40500.0
M,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,21.7741273100616,0,3.707049965776865,33750.0
F,Y,Y,0,677500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,24.700889801505816,1,0.0,338750.0
F,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2,37.190965092402465,0,18.223134839151268,90000.0
F,N,Y,0,210000.0,Pensioner,Lower secondary,Married,Co-op apartment,0,0,0,Unknown,2,39.14579055441479,1,0.0,105000.0
F,Y,Y,1,104000.0,State servant,Higher education,Married,House / apartment,0,1,0,Low-skill Laborers,3,64.62696783025325,0,31.419575633127995,34666.666666666664
F,Y,Y,2,506000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,4,63.87679671457906,0,40.89801505817933,126500.0
M,N,N,0,174000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,Laborers,2,28.605065023956193,0,3.2826830937713893,87000.0
M,N,N,0,232000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,31.23066392881588,0,13.196440793976729,116000.0
F,N,Y,1,292000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,54.25872689938399,0,10.33264887063655,97333.33333333333
F,N,Y,0,144500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Medicine staff,1,61.333333333333336,0,23.033538672142367,144500.0
F,N,Y,0,278000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,44.64613278576318,0,25.319644079397673,278000.0
F,Y,Y,0,208000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2,25.00205338809035,0,2.8720054757015743,104000.0
M,N,Y,0,242500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1,33.12799452429842,0,11.134839151266256,242500.0
M,Y,Y,3,167000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,4,52.068446269678304,0,1.9000684462696784,41750.0
F,Y,Y,0,153500.0,Commercial associate,Higher education,Widow,With parents,0,1,0,Unknown,1,33.88637919233402,0,1.675564681724846,153500.0
F,N,Y,3,131500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,High skill tech staff,5,52.79671457905544,0,3.7097878165639973,26300.0
F,N,Y,1,273500.0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Unknown,2,66.00136892539356,0,4.172484599589322,136750.0
F,Y,Y,1,314000.0,Pensioner,Incomplete higher,Married,House / apartment,0,1,1,Drivers,3,53.927446954141,0,29.555099247091032,104666.66666666667
M,Y,Y,0,404500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,23.811088295687885,0,0.17248459958932238,202250.0
F,Y,N,0,120500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2,50.00958247775496,0,30.573579739904176,60250.0
F,N,Y,2,59500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,3,65.98220396988364,1,0.0,19833.333333333332
F,N,N,0,132000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,55.813826146475016,0,21.51403148528405,66000.0
F,N,Y,0,347500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1,63.00889801505818,0,14.35728952772074,347500.0
M,Y,N,0,83000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,55.54277891854894,0,15.570157426420261,41500.0
F,Y,Y,2,179000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,3,61.69199178644764,1,0.0,59666.666666666664
M,N,N,0,227500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,41.61259411362081,0,8.227241615331964,113750.0
F,N,N,0,98000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,29.51129363449692,0,0.5804243668720055,49000.0
M,N,N,0,86000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,50.51882272416153,1,0.0,43000.0
F,N,Y,1,105000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,3,61.56331279945243,0,7.107460643394935,35000.0
F,N,N,0,200000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Core staff,2,35.7015742642026,0,9.886379192334017,100000.0
M,N,Y,0,262500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,31.572895277207394,1,0.0,131250.0
F,N,N,0,84500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2,30.910335386721425,0,6.1711156741957565,42250.0
M,N,Y,1,78000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,47.89048596851472,0,17.333333333333332,26000.0
F,N,Y,0,140500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2,45.5523613963039,0,24.6652977412731,70250.0
M,Y,Y,0,553000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,2,64.9034907597536,0,45.93839835728953,276500.0
F,N,N,0,205000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,66.20670773442848,0,37.97946611909651,102500.0
F,N,N,1,284000.0,Pensioner,Secondary / secondary special,Married,With parents,0,1,0,Unknown,3,40.19164955509925,1,0.0,94666.66666666667
M,N,Y,0,174500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,Managers,2,65.57973990417523,0,34.729637234770706,87250.0
M,N,Y,1,205000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,46.38193018480493,0,15.926078028747433,68333.33333333333
F,Y,N,0,107500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,67.52087611225188,1,0.0,53750.0
M,N,Y,0,312500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,43.88227241615332,0,12.02737850787132,156250.0
F,Y,N,0,190000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1,52.85420944558521,1,0.0,190000.0
M,N,Y,0,137000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,49.95756331279945,0,22.902121834360027,68500.0
M,Y,Y,2,221500.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,4,27.367556468172484,0,7.624914442162902,55375.0
F,Y,N,1,172000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,3,47.05544147843943,0,20.799452429842574,57333.333333333336
F,N,Y,0,131500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,62.757015742642025,0,26.362765229295004,65750.0
F,Y,Y,0,108000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Unknown,2,65.22655715263518,0,20.687200547570157,54000.0
M,N,Y,0,163500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2,37.889117043121146,0,3.0034223134839153,81750.0
M,Y,N,0,178000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,60.930869267624914,0,20.084873374401095,89000.0
F,N,Y,0,119500.0,Working,Higher education,Separated,House / apartment,0,0,0,Unknown,1,49.596167008898014,0,28.251882272416154,119500.0
F,N,Y,0,85000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,51.175906913073234,1,0.0,42500.0
F,Y,Y,0,158000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,62.403832991101986,0,38.13278576317591,79000.0
F,Y,Y,0,525000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,1,50.053388090349074,0,26.68309377138946,525000.0
F,N,N,0,288000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,64.60232717316906,0,34.403832991101986,144000.0
M,Y,N,3,198500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,5,36.224503764544835,1,0.0,39700.0
F,N,Y,0,95000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,41.97946611909651,0,9.544147843942506,47500.0
M,Y,N,0,163000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,26.220396988364133,0,0.6078028747433265,81500.0
M,N,Y,0,201000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,Unknown,1,49.489390828199866,1,0.0,201000.0
F,Y,N,0,444000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,62.48049281314169,0,34.600958247775495,222000.0
F,N,N,0,259500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0,1,0,Unknown,2,21.831622176591377,0,2.954140999315537,129750.0
M,N,Y,0,365000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,23.860369609856264,0,1.4976043805612593,182500.0
F,N,Y,1,124000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Drivers,3,63.761806981519506,0,14.45037645448323,41333.333333333336
F,N,Y,1,89000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,3,29.010266940451746,1,0.0,29666.666666666668
M,Y,N,0,76500.0,Working,Lower secondary,Separated,House / apartment,1,1,0,Secretaries,1,35.56741957563313,0,8.199863107460644,76500.0
M,N,Y,0,92500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2,39.73442847364819,0,4.706365503080082,46250.0
F,Y,Y,0,39500.0,Commercial associate,Incomplete higher,Separated,House / apartment,0,0,0,Unknown,1,31.906913073237508,0,6.510609171800137,39500.0
F,N,Y,1,235500.0,Working,Higher education,Widow,House / apartment,1,0,0,Laborers,2,51.800136892539356,0,29.032169746748803,117750.0
F,N,N,0,149500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,33.61259411362081,0,11.422313483915127,74750.0
F,N,Y,0,269000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,56.0082135523614,0,9.752224503764545,269000.0
M,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,0,0,0,Private service staff,3,28.67624914442163,0,10.420260095824778,40500.0
F,Y,Y,0,156500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,64.55304585900069,1,0.0,78250.0
F,Y,Y,0,126500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2,33.90554414784394,0,11.542778918548938,63250.0
F,N,N,0,77000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,26.05612594113621,0,6.8172484599589325,38500.0
F,N,Y,0,114500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,46.65571526351814,0,4.5366187542778915,57250.0
M,N,Y,1,101000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,3,40.63244353182751,0,12.629705681040383,33666.666666666664
M,N,Y,1,193500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Core staff,2,36.39972621492129,0,2.3655030800821355,96750.0
F,N,Y,1,109000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,29.245722108145106,0,0.6242299794661191,36333.333333333336
M,N,Y,2,97500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4,60.030116358658454,0,4.298425735797399,24375.0
F,N,N,1,175000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,2,49.464750171115675,0,27.800136892539356,87500.0
F,Y,Y,0,163000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1,28.646132785763175,0,5.25119780971937,163000.0
F,N,N,2,212500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Unknown,4,50.72689938398357,0,0.783025325119781,53125.0
F,N,Y,0,213000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2,25.60438056125941,0,4.246406570841889,106500.0
M,N,Y,0,69000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2,65.56331279945243,0,36.94455852156057,34500.0
F,Y,Y,0,311500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,High skill tech staff,2,53.04859685147159,0,24.78302532511978,155750.0
M,N,N,1,122000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3,47.95619438740589,0,7.468856947296373,40666.666666666664
M,N,Y,0,253000.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,1,0,Core staff,2,37.05133470225873,0,13.57700205338809,126500.0
F,Y,Y,1,87500.0,Commercial associate,Secondary / secondary special,Married,With parents,0,1,0,Sales staff,3,38.893908281998634,0,20.40246406570842,29166.666666666668
F,N,Y,1,108500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,50.81724845995893,1,0.0,36166.666666666664
F,N,N,0,162500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,33.08966461327858,0,1.2347707049965777,81250.0
F,Y,Y,0,127500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,63.08008213552361,0,44.257357973990416,63750.0
M,Y,Y,0,190500.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,Sales staff,2,24.859685147159478,0,5.486652977412731,95250.0
F,N,Y,0,108000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,21.253935660506503,0,2.3353867214236823,108000.0
F,N,Y,0,130000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2,65.00752908966462,0,16.164271047227928,65000.0
F,N,Y,0,54500.0,State servant,Higher education,Married,House / apartment,0,0,0,Unknown,2,34.30800821355236,0,8.09034907597536,27250.0
