ID,MONTHS_BALANCE,STATUS
5748707,-8,C
5748707,-7,X
5748707,-6,C
5748707,-5,X
5748707,-4,C
5748707,-3,C
5748707,-2,X
5748707,-1,0
5748707,0,C
5580445,-7,C
5580445,-6,C
5580445,-5,C
5580445,-4,C
5580445,-3,C
5580445,-2,X
5580445,-1,0
5580445,0,0
5285416,-34,X
5285416,-33,C
5285416,-32,0
5285416,-31,0
5285416,-30,C
5285416,-29,C
5285416,-28,C
5285416,-27,X
5285416,-26,C
5285416,-25,C
5285416,-24,C
5285416,-23,X
5285416,-22,X
5285416,-21,C
5285416,-20,X
5285416,-19,0
5285416,-18,C
5285416,-17,C
5285416,-16,X
5285416,-15,C
5285416,-14,C
5285416,-13,C
5285416,-12,C
5285416,-11,C
5285416,-10,C
5285416,-9,X
5285416,-8,X
5285416,-7,C
5285416,-6,C
5285416,-5,1
5285416,-4,C
5285416,-3,C
5285416,-2,0
5285416,-1,0
5285416,0,C
5955529,-33,C
5955529,-32,X
5955529,-31,0
5955529,-30,C
5955529,-29,C
5955529,-28,C
5955529,-27,C
5955529,-26,C
5955529,-25,C
5955529,-24,C
5955529,-23,0
5955529,-22,X
5955529,-21,0
5955529,-20,C
5955529,-19,C
5955529,-18,X
5955529,-17,C
5955529,-16,C
5955529,-15,0
5955529,-14,X
5955529,-13,C
5955529,-12,0
5955529,-11,X
5955529,-10,C
5955529,-9,C
5955529,-8,C
5955529,-7,C
5955529,-6,C
5955529,-5,C
5955529,-4,C
5955529,-3,C
5955529,-2,X
5955529,-1,C
5955529,0,X
5202063,-25,C
5202063,-24,1
5202063,-23,C
5202063,-22,0
5202063,-21,C
5202063,-20,X
5202063,-19,0
5202063,-18,X
5202063,-17,0
5202063,-16,C
5202063,-15,C
5202063,-14,X
5202063,-13,X
5202063,-12,1
5202063,-11,X
5202063,-10,0
5202063,-9,C
5202063,-8,0
5202063,-7,X
5202063,-6,C
5202063,-5,X
5202063,-4,0
5202063,-3,C
5202063,-2,1
5202063,-1,C
5202063,0,C
5920589,-39,0
5920589,-38,X
5920589,-37,0
5920589,-36,C
5920589,-35,X
5920589,-34,1
5920589,-33,C
5920589,-32,0
5920589,-31,C
5920589,-30,C
5920589,-29,C
5920589,-28,X
5920589,-27,0
5920589,-26,C
5920589,-25,0
5920589,-24,X
5920589,-23,C
5920589,-22,C
5920589,-21,X
5920589,-20,0
5920589,-19,0
5920589,-18,X
5920589,-17,C
5920589,-16,X
5920589,-15,C
5920589,-14,0
5920589,-13,0
5920589,-12,0
5920589,-11,5
5920589,-10,0
5920589,-9,C
5920589,-8,0
5920589,-7,C
5920589,-6,C
5920589,-5,C
5920589,-4,C
5920589,-3,1
5920589,-2,0
5920589,-1,0
5920589,0,C
5861310,-7,C
5861310,-6,C
5861310,-5,C
5861310,-4,C
5861310,-3,C
5861310,-2,C
5861310,-1,0
5861310,0,0
5051619,-12,C
5051619,-11,C
5051619,-10,C
5051619,-9,C
5051619,-8,X
5051619,-7,C
5051619,-6,C
5051619,-5,C
5051619,-4,C
5051619,-3,C
5051619,-2,C
5051619,-1,C
5051619,0,X
5716634,-57,C
5716634,-56,X
5716634,-55,X
5716634,-54,X
5716634,-53,0
5716634,-52,C
5716634,-51,0
5716634,-50,0
5716634,-49,C
5716634,-48,C
5716634,-47,X
5716634,-46,C
5716634,-45,C
5716634,-44,0
5716634,-43,X
5716634,-42,C
5716634,-41,X
5716634,-40,0
5716634,-39,0
5716634,-38,0
5716634,-37,C
5716634,-36,0
5716634,-35,0
5716634,-34,C
5716634,-33,C
5716634,-32,C
5716634,-31,C
5716634,-30,C
5716634,-29,X
5716634,-28,0
5716634,-27,C
5716634,-26,C
5716634,-25,C
5716634,-24,C
5716634,-23,C
5716634,-22,C
5716634,-21,C
5716634,-20,0
5716634,-19,X
5716634,-18,0
5716634,-17,X
5716634,-16,C
5716634,-15,C
5716634,-14,0
5716634,-13,0
5716634,-12,C
5716634,-11,0
5716634,-10,0
5716634,-9,C
5716634,-8,C
5716634,-7,X
5716634,-6,0
5716634,-5,C
5716634,-4,0
5716634,-3,C
5716634,-2,C
5716634,-1,0
5716634,0,C
5793761,-36,X
5793761,-35,X
5793761,-34,C
5793761,-33,0
5793761,-32,C
5793761,-31,X
5793761,-30,C
5793761,-29,X
5793761,-28,X
5793761,-27,C
5793761,-26,C
5793761,-25,C
5793761,-24,C
5793761,-23,C
5793761,-22,C
5793761,-21,X
5793761,-20,C
5793761,-19,C
5793761,-18,X
5793761,-17,C
5793761,-16,X
5793761,-15,X
5793761,-14,C
5793761,-13,0
5793761,-12,C
5793761,-11,X
5793761,-10,C
5793761,-9,0
5793761,-8,C
5793761,-7,X
5793761,-6,C
5793761,-5,C
5793761,-4,C
5793761,-3,X
5793761,-2,C
5793761,-1,C
5793761,0,0
5056318,-37,X
5056318,-36,0
5056318,-35,0
5056318,-34,C
5056318,-33,X
5056318,-32,0
5056318,-31,C
5056318,-30,X
5056318,-29,0
5056318,-28,C
5056318,-27,C
5056318,-26,2
5056318,-25,C
5056318,-24,C
5056318,-23,2
5056318,-22,X
5056318,-21,C
5056318,-20,C
5056318,-19,C
5056318,-18,C
5056318,-17,C
5056318,-16,C
5056318,-15,C
5056318,-14,0
5056318,-13,X
5056318,-12,0
5056318,-11,0
5056318,-10,C
5056318,-9,2
5056318,-8,C
5056318,-7,X
5056318,-6,X
5056318,-5,C
5056318,-4,C
5056318,-3,C
5056318,-2,C
5056318,-1,C
5056318,0,C
5004898,-21,C
5004898,-20,C
5004898,-19,0
5004898,-18,1
5004898,-17,X
5004898,-16,X
5004898,-15,0
5004898,-14,C
5004898,-13,0
5004898,-12,X
5004898,-11,C
5004898,-10,C
5004898,-9,C
5004898,-8,C
5004898,-7,C
5004898,-6,X
5004898,-5,C
5004898,-4,X
5004898,-3,C
5004898,-2,X
5004898,-1,C
5004898,0,0
5075776,-53,C
5075776,-52,C
5075776,-51,X
5075776,-50,0
5075776,-49,C
5075776,-48,0
5075776,-47,C
5075776,-46,C
5075776,-45,X
5075776,-44,C
5075776,-43,1
5075776,-42,C
5075776,-41,0
5075776,-40,0
5075776,-39,0
5075776,-38,1
5075776,-37,X
5075776,-36,C
5075776,-35,C
5075776,-34,0
5075776,-33,C
5075776,-32,C
5075776,-31,C
5075776,-30,C
5075776,-29,C
5075776,-28,0
5075776,-27,0
5075776,-26,C
5075776,-25,C
5075776,-24,0
5075776,-23,C
5075776,-22,C
5075776,-21,1
5075776,-20,0
5075776,-19,0
5075776,-18,1
5075776,-17,C
5075776,-16,C
5075776,-15,0
5075776,-14,C
5075776,-13,0
5075776,-12,C
5075776,-11,X
5075776,-10,0
5075776,-9,0
5075776,-8,0
5075776,-7,X
5075776,-6,C
5075776,-5,X
5075776,-4,0
5075776,-3,C
5075776,-2,1
5075776,-1,C
5075776,0,X
5658137,-59,C
5658137,-58,0
5658137,-57,X
5658137,-56,C
5658137,-55,0
5658137,-54,C
5658137,-53,C
5658137,-52,X
5658137,-51,C
5658137,-50,C
5658137,-49,0
5658137,-48,X
5658137,-47,X
5658137,-46,C
5658137,-45,C
5658137,-44,C
5658137,-43,C
5658137,-42,C
5658137,-41,C
5658137,-40,C
5658137,-39,X
5658137,-38,X
5658137,-37,X
5658137,-36,C
5658137,-35,X
5658137,-34,C
5658137,-33,C
5658137,-32,C
5658137,-31,C
5658137,-30,C
5658137,-29,0
5658137,-28,0
5658137,-27,C
5658137,-26,0
5658137,-25,C
5658137,-24,C
5658137,-23,C
5658137,-22,C
5658137,-21,X
5658137,-20,X
5658137,-19,0
5658137,-18,C
5658137,-17,C
5658137,-16,C
5658137,-15,C
5658137,-14,C
5658137,-13,0
5658137,-12,C
5658137,-11,C
5658137,-10,C
5658137,-9,X
5658137,-8,X
5658137,-7,X
5658137,-6,C
5658137,-5,C
5658137,-4,C
5658137,-3,C
5658137,-2,C
5658137,-1,C
5658137,0,C
5387911,-49,C
5387911,-48,0
5387911,-47,X
5387911,-46,X
5387911,-45,C
5387911,-44,C
5387911,-43,C
5387911,-42,C
5387911,-41,C
5387911,-40,C
5387911,-39,0
5387911,-38,C
5387911,-37,C
5387911,-36,C
5387911,-35,X
5387911,-34,X
5387911,-33,C
5387911,-32,C
5387911,-31,X
5387911,-30,C
5387911,-29,C
5387911,-28,0
5387911,-27,C
5387911,-26,C
5387911,-25,C
5387911,-24,C
5387911,-23,C
5387911,-22,C
5387911,-21,C
5387911,-20,C
5387911,-19,C
5387911,-18,0
5387911,-17,C
5387911,-16,C
5387911,-15,C
5387911,-14,C
5387911,-13,C
5387911,-12,C
5387911,-11,C
5387911,-10,X
5387911,-9,C
5387911,-8,X
5387911,-7,C
5387911,-6,C
5387911,-5,C
5387911,-4,X
5387911,-3,C
5387911,-2,C
5387911,-1,X
5387911,0,1
5030981,-35,X
5030981,-34,C
5030981,-33,C
5030981,-32,0
5030981,-31,X
5030981,-30,C
5030981,-29,C
5030981,-28,C
5030981,-27,C
5030981,-26,C
5030981,-25,C
5030981,-24,C
5030981,-23,C
5030981,-22,C
5030981,-21,C
5030981,-20,X
5030981,-19,C
5030981,-18,C
5030981,-17,C
5030981,-16,0
5030981,-15,C
5030981,-14,0
5030981,-13,C
5030981,-12,C
5030981,-11,X
5030981,-10,C
5030981,-9,C
5030981,-8,C
5030981,-7,0
5030981,-6,0
5030981,-5,C
5030981,-4,C
5030981,-3,X
5030981,-2,X
5030981,-1,0
5030981,0,X
5982471,-38,X
5982471,-37,C
5982471,-36,C
5982471,-35,0
5982471,-34,C
5982471,-33,C
5982471,-32,X
5982471,-31,C
5982471,-30,C
5982471,-29,C
5982471,-28,C
5982471,-27,C
5982471,-26,C
5982471,-25,C
5982471,-24,C
5982471,-23,C
5982471,-22,X
5982471,-21,0
5982471,-20,C
5982471,-19,0
5982471,-18,C
5982471,-17,C
5982471,-16,C
5982471,-15,C
5982471,-14,X
5982471,-13,X
5982471,-12,C
5982471,-11,C
5982471,-10,X
5982471,-9,X
5982471,-8,0
5982471,-7,X
5982471,-6,C
5982471,-5,0
5982471,-4,C
5982471,-3,X
5982471,-2,C
5982471,-1,C
5982471,0,C
5411755,-22,C
5411755,-21,C
5411755,-20,C
5411755,-19,X
5411755,-18,0
5411755,-17,C
5411755,-16,0
5411755,-15,0
5411755,-14,C
5411755,-13,C
5411755,-12,0
5411755,-11,0
5411755,-10,C
5411755,-9,C
5411755,-8,C
5411755,-7,X
5411755,-6,C
5411755,-5,X
5411755,-4,C
5411755,-3,X
5411755,-2,C
5411755,-1,0
5411755,0,X
5602383,-30,0
5602383,-29,0
5602383,-28,C
5602383,-27,X
5602383,-26,0
5602383,-25,C
5602383,-24,C
5602383,-23,0
5602383,-22,C
5602383,-21,X
5602383,-20,0
5602383,-19,C
5602383,-18,0
5602383,-17,X
5602383,-16,0
5602383,-15,X
5602383,-14,C
5602383,-13,2
5602383,-12,0
5602383,-11,X
5602383,-10,X
5602383,-9,C
5602383,-8,C
5602383,-7,0
5602383,-6,0
5602383,-5,0
5602383,-4,C
5602383,-3,X
5602383,-2,C
5602383,-1,C
5602383,0,0
5653725,-7,C
5653725,-6,X
5653725,-5,0
5653725,-4,0
5653725,-3,C
5653725,-2,0
5653725,-1,0
5653725,0,C
5182322,-59,C
5182322,-58,C
5182322,-57,C
5182322,-56,C
5182322,-55,X
5182322,-54,C
5182322,-53,C
5182322,-52,C
5182322,-51,0
5182322,-50,C
5182322,-49,C
5182322,-48,X
5182322,-47,0
5182322,-46,C
5182322,-45,C
5182322,-44,C
5182322,-43,X
5182322,-42,C
5182322,-41,X
5182322,-40,C
5182322,-39,X
5182322,-38,C
5182322,-37,X
5182322,-36,C
5182322,-35,0
5182322,-34,C
5182322,-33,C
5182322,-32,0
5182322,-31,X
5182322,-30,C
5182322,-29,C
5182322,-28,C
5182322,-27,C
5182322,-26,C
5182322,-25,0
5182322,-24,0
5182322,-23,0
5182322,-22,C
5182322,-21,C
5182322,-20,X
5182322,-19,X
5182322,-18,C
5182322,-17,C
5182322,-16,X
5182322,-15,C
5182322,-14,C
5182322,-13,C
5182322,-12,C
5182322,-11,C
5182322,-10,X
5182322,-9,C
5182322,-8,C
5182322,-7,X
5182322,-6,X
5182322,-5,0
5182322,-4,0
5182322,-3,C
5182322,-2,C
5182322,-1,0
5182322,0,C
5997167,-51,X
5997167,-50,X
5997167,-49,C
5997167,-48,C
5997167,-47,C
5997167,-46,C
5997167,-45,C
5997167,-44,C
5997167,-43,C
5997167,-42,X
5997167,-41,0
5997167,-40,C
5997167,-39,X
5997167,-38,C
5997167,-37,C
5997167,-36,0
5997167,-35,C
5997167,-34,X
5997167,-33,0
5997167,-32,C
5997167,-31,0
5997167,-30,0
5997167,-29,C
5997167,-28,0
5997167,-27,X
5997167,-26,C
5997167,-25,C
5997167,-24,C
5997167,-23,C
5997167,-22,C
5997167,-21,C
5997167,-20,C
5997167,-19,C
5997167,-18,C
5997167,-17,C
5997167,-16,C
5997167,-15,C
5997167,-14,0
5997167,-13,C
5997167,-12,C
5997167,-11,C
5997167,-10,C
5997167,-9,C
5997167,-8,C
5997167,-7,X
5997167,-6,C
5997167,-5,C
5997167,-4,C
5997167,-3,C
5997167,-2,C
5997167,-1,X
5997167,0,C
5632303,-57,C
5632303,-56,0
5632303,-55,X
5632303,-54,C
5632303,-53,C
5632303,-52,X
5632303,-51,X
5632303,-50,C
5632303,-49,C
5632303,-48,C
5632303,-47,0
5632303,-46,C
5632303,-45,C
5632303,-44,X
5632303,-43,C
5632303,-42,X
5632303,-41,C
5632303,-40,C
5632303,-39,X
5632303,-38,C
5632303,-37,0
5632303,-36,0
5632303,-35,C
5632303,-34,C
5632303,-33,C
5632303,-32,C
5632303,-31,C
5632303,-30,X
5632303,-29,C
5632303,-28,0
5632303,-27,C
5632303,-26,C
5632303,-25,C
5632303,-24,C
5632303,-23,X
5632303,-22,X
5632303,-21,C
5632303,-20,X
5632303,-19,C
5632303,-18,C
5632303,-17,X
5632303,-16,0
5632303,-15,C
5632303,-14,C
5632303,-13,C
5632303,-12,0
5632303,-11,0
5632303,-10,C
5632303,-9,X
5632303,-8,C
5632303,-7,C
5632303,-6,C
5632303,-5,C
5632303,-4,X
5632303,-3,0
5632303,-2,X
5632303,-1,C
5632303,0,X
5796040,-36,C
5796040,-35,0
5796040,-34,X
5796040,-33,C
5796040,-32,X
5796040,-31,C
5796040,-30,0
5796040,-29,X
5796040,-28,3
5796040,-27,0
5796040,-26,1
5796040,-25,0
5796040,-24,2
5796040,-23,0
5796040,-22,0
5796040,-21,X
5796040,-20,X
5796040,-19,C
5796040,-18,C
5796040,-17,0
5796040,-16,X
5796040,-15,1
5796040,-14,0
5796040,-13,X
5796040,-12,X
5796040,-11,C
5796040,-10,C
5796040,-9,1
5796040,-8,0
5796040,-7,1
5796040,-6,C
5796040,-5,C
5796040,-4,X
5796040,-3,C
5796040,-2,X
5796040,-1,C
5796040,0,X
5663731,-9,C
5663731,-8,X
5663731,-7,C
5663731,-6,C
5663731,-5,C
5663731,-4,C
5663731,-3,X
5663731,-2,C
5663731,-1,0
5663731,0,C
5358246,-12,X
5358246,-11,0
5358246,-10,X
5358246,-9,C
5358246,-8,C
5358246,-7,C
5358246,-6,C
5358246,-5,C
5358246,-4,X
5358246,-3,C
5358246,-2,C
5358246,-1,C
5358246,0,C
5439055,-40,C
5439055,-39,C
5439055,-38,X
5439055,-37,X
5439055,-36,C
5439055,-35,X
5439055,-34,X
5439055,-33,0
5439055,-32,X
5439055,-31,X
5439055,-30,C
5439055,-29,C
5439055,-28,0
5439055,-27,C
5439055,-26,C
5439055,-25,C
5439055,-24,C
5439055,-23,X
5439055,-22,C
5439055,-21,C
5439055,-20,C
5439055,-19,C
5439055,-18,C
5439055,-17,C
5439055,-16,C
5439055,-15,X
5439055,-14,X
5439055,-13,C
5439055,-12,C
5439055,-11,C
5439055,-10,X
5439055,-9,C
5439055,-8,0
5439055,-7,C
5439055,-6,C
5439055,-5,C
5439055,-4,C
5439055,-3,X
5439055,-2,C
5439055,-1,C
5439055,0,X
5091889,-33,C
5091889,-32,C
5091889,-31,C
5091889,-30,C
5091889,-29,C
5091889,-28,0
5091889,-27,C
5091889,-26,C
5091889,-25,X
5091889,-24,X
5091889,-23,0
5091889,-22,X
5091889,-21,X
5091889,-20,C
5091889,-19,X
5091889,-18,X
5091889,-17,0
5091889,-16,C
5091889,-15,X
5091889,-14,C
5091889,-13,C
5091889,-12,C
5091889,-11,0
5091889,-10,C
5091889,-9,0
5091889,-8,0
5091889,-7,C
5091889,-6,0
5091889,-5,C
5091889,-4,C
5091889,-3,C
5091889,-2,C
5091889,-1,X
5091889,0,C
5128051,-36,0
5128051,-35,C
5128051,-34,X
5128051,-33,0
5128051,-32,C
5128051,-31,C
5128051,-30,C
5128051,-29,C
5128051,-28,X
5128051,-27,C
5128051,-26,C
5128051,-25,C
5128051,-24,X
5128051,-23,C
5128051,-22,0
5128051,-21,C
5128051,-20,0
5128051,-19,0
5128051,-18,0
5128051,-17,C
5128051,-16,X
5128051,-15,C
5128051,-14,0
5128051,-13,X
5128051,-12,0
5128051,-11,2
5128051,-10,1
5128051,-9,0
5128051,-8,X
5128051,-7,C
5128051,-6,C
5128051,-5,0
5128051,-4,1
5128051,-3,C
5128051,-2,0
5128051,-1,X
5128051,0,X
5422040,-17,0
5422040,-16,C
5422040,-15,C
5422040,-14,C
5422040,-13,C
5422040,-12,0
5422040,-11,C
5422040,-10,C
5422040,-9,0
5422040,-8,X
5422040,-7,C
5422040,-6,0
5422040,-5,C
5422040,-4,X
5422040,-3,0
5422040,-2,0
5422040,-1,C
5422040,0,C
5617717,-59,C
5617717,-58,1
5617717,-57,X
5617717,-56,0
5617717,-55,C
5617717,-54,X
5617717,-53,C
5617717,-52,0
5617717,-51,X
5617717,-50,0
5617717,-49,X
5617717,-48,C
5617717,-47,C
5617717,-46,C
5617717,-45,0
5617717,-44,X
5617717,-43,C
5617717,-42,X
5617717,-41,C
5617717,-40,C
5617717,-39,0
5617717,-38,C
5617717,-37,0
5617717,-36,0
5617717,-35,0
5617717,-34,C
5617717,-33,0
5617717,-32,0
5617717,-31,X
5617717,-30,X
5617717,-29,C
5617717,-28,C
5617717,-27,0
5617717,-26,0
5617717,-25,X
5617717,-24,0
5617717,-23,0
5617717,-22,C
5617717,-21,C
5617717,-20,X
5617717,-19,X
5617717,-18,C
5617717,-17,C
5617717,-16,0
5617717,-15,C
5617717,-14,C
5617717,-13,X
5617717,-12,X
5617717,-11,0
5617717,-10,0
5617717,-9,X
5617717,-8,C
5617717,-7,0
5617717,-6,X
5617717,-5,C
5617717,-4,C
5617717,-3,C
5617717,-2,0
5617717,-1,C
5617717,0,X
5882362,-6,C
5882362,-5,C
5882362,-4,X
5882362,-3,0
5882362,-2,X
5882362,-1,C
5882362,0,C
5395036,-17,0
5395036,-16,X
5395036,-15,C
5395036,-14,C
5395036,-13,X
5395036,-12,C
5395036,-11,C
5395036,-10,0
5395036,-9,C
5395036,-8,X
5395036,-7,X
5395036,-6,0
5395036,-5,C
5395036,-4,C
5395036,-3,C
5395036,-2,C
5395036,-1,C
5395036,0,X
5426623,-31,2
5426623,-30,0
5426623,-29,X
5426623,-28,0
5426623,-27,X
5426623,-26,C
5426623,-25,0
5426623,-24,1
5426623,-23,X
5426623,-22,C
5426623,-21,C
5426623,-20,X
5426623,-19,X
5426623,-18,0
5426623,-17,C
5426623,-16,0
5426623,-15,1
5426623,-14,X
5426623,-13,C
5426623,-12,C
5426623,-11,C
5426623,-10,X
5426623,-9,0
5426623,-8,X
5426623,-7,1
5426623,-6,C
5426623,-5,2
5426623,-4,0
5426623,-3,0
5426623,-2,0
5426623,-1,0
5426623,0,C
5461162,-58,X
5461162,-57,C
5461162,-56,C
5461162,-55,X
5461162,-54,0
5461162,-53,C
5461162,-52,C
5461162,-51,C
5461162,-50,C
5461162,-49,C
5461162,-48,C
5461162,-47,C
5461162,-46,C
5461162,-45,C
5461162,-44,X
5461162,-43,C
5461162,-42,C
5461162,-41,C
5461162,-40,X
5461162,-39,C
5461162,-38,C
5461162,-37,C
5461162,-36,C
5461162,-35,C
5461162,-34,C
5461162,-33,X
5461162,-32,X
5461162,-31,C
5461162,-30,C
5461162,-29,C
5461162,-28,C
5461162,-27,C
5461162,-26,C
5461162,-25,C
5461162,-24,C
5461162,-23,X
5461162,-22,X
5461162,-21,C
5461162,-20,C
5461162,-19,C
5461162,-18,C
5461162,-17,0
5461162,-16,0
5461162,-15,C
5461162,-14,C
5461162,-13,X
5461162,-12,C
5461162,-11,X
5461162,-10,C
5461162,-9,C
5461162,-8,X
5461162,-7,C
5461162,-6,X
5461162,-5,C
5461162,-4,C
5461162,-3,C
5461162,-2,C
5461162,-1,X
5461162,0,0
5912351,-41,0
5912351,-40,0
5912351,-39,0
5912351,-38,0
5912351,-37,2
5912351,-36,X
5912351,-35,C
5912351,-34,X
5912351,-33,1
5912351,-32,2
5912351,-31,0
5912351,-30,0
5912351,-29,2
5912351,-28,2
5912351,-27,0
5912351,-26,2
5912351,-25,C
5912351,-24,C
5912351,-23,X
5912351,-22,2
5912351,-21,1
5912351,-20,X
5912351,-19,3
5912351,-18,1
5912351,-17,0
5912351,-16,0
5912351,-15,C
5912351,-14,C
5912351,-13,2
5912351,-12,0
5912351,-11,C
5912351,-10,X
5912351,-9,X
5912351,-8,C
5912351,-7,4
5912351,-6,1
5912351,-5,C
5912351,-4,0
5912351,-3,C
5912351,-2,2
5912351,-1,0
5912351,0,X
5904782,-58,C
5904782,-57,C
5904782,-56,C
5904782,-55,0
5904782,-54,C
5904782,-53,0
5904782,-52,X
5904782,-51,0
5904782,-50,X
5904782,-49,X
5904782,-48,C
5904782,-47,C
5904782,-46,X
5904782,-45,0
5904782,-44,C
5904782,-43,C
5904782,-42,C
5904782,-41,C
5904782,-40,X
5904782,-39,X
5904782,-38,C
5904782,-37,1
5904782,-36,C
5904782,-35,X
5904782,-34,X
5904782,-33,C
5904782,-32,X
5904782,-31,X
5904782,-30,0
5904782,-29,X
5904782,-28,C
5904782,-27,X
5904782,-26,0
5904782,-25,C
5904782,-24,0
5904782,-23,C
5904782,-22,C
5904782,-21,C
5904782,-20,C
5904782,-19,C
5904782,-18,C
5904782,-17,X
5904782,-16,C
5904782,-15,0
5904782,-14,0
5904782,-13,C
5904782,-12,X
5904782,-11,0
5904782,-10,C
5904782,-9,X
5904782,-8,0
5904782,-7,C
5904782,-6,0
5904782,-5,C
5904782,-4,C
5904782,-3,C
5904782,-2,C
5904782,-1,C
5904782,0,C
5228564,-39,X
5228564,-38,X
5228564,-37,0
5228564,-36,0
5228564,-35,X
5228564,-34,0
5228564,-33,0
5228564,-32,1
5228564,-31,C
5228564,-30,2
5228564,-29,C
5228564,-28,0
5228564,-27,C
5228564,-26,C
5228564,-25,C
5228564,-24,C
5228564,-23,0
5228564,-22,2
5228564,-21,X
5228564,-20,0
5228564,-19,X
5228564,-18,C
5228564,-17,0
5228564,-16,X
5228564,-15,0
5228564,-14,C
5228564,-13,C
5228564,-12,0
5228564,-11,C
5228564,-10,X
5228564,-9,C
5228564,-8,C
5228564,-7,1
5228564,-6,0
5228564,-5,C
5228564,-4,0
5228564,-3,C
5228564,-2,C
5228564,-1,C
5228564,0,1
5056417,-21,C
5056417,-20,C
5056417,-19,0
5056417,-18,0
5056417,-17,X
5056417,-16,X
5056417,-15,0
5056417,-14,C
5056417,-13,X
5056417,-12,C
5056417,-11,X
5056417,-10,C
5056417,-9,C
5056417,-8,X
5056417,-7,C
5056417,-6,C
5056417,-5,C
5056417,-4,C
5056417,-3,0
5056417,-2,C
5056417,-1,C
5056417,0,X
5082033,-58,C
5082033,-57,C
5082033,-56,X
5082033,-55,C
5082033,-54,X
5082033,-53,C
5082033,-52,X
5082033,-51,X
5082033,-50,X
5082033,-49,0
5082033,-48,0
5082033,-47,C
5082033,-46,X
5082033,-45,0
5082033,-44,0
5082033,-43,C
5082033,-42,0
5082033,-41,0
5082033,-40,0
5082033,-39,C
5082033,-38,0
5082033,-37,X
5082033,-36,0
5082033,-35,C
5082033,-34,0
5082033,-33,0
5082033,-32,2
5082033,-31,C
5082033,-30,0
5082033,-29,C
5082033,-28,0
5082033,-27,X
5082033,-26,C
5082033,-25,C
5082033,-24,C
5082033,-23,0
5082033,-22,0
5082033,-21,X
5082033,-20,0
5082033,-19,0
5082033,-18,0
5082033,-17,1
5082033,-16,C
5082033,-15,C
5082033,-14,0
5082033,-13,0
5082033,-12,0
5082033,-11,C
5082033,-10,C
5082033,-9,0
5082033,-8,C
5082033,-7,C
5082033,-6,C
5082033,-5,X
5082033,-4,C
5082033,-3,X
5082033,-2,X
5082033,-1,X
5082033,0,X
5104235,-8,C
5104235,-7,C
5104235,-6,0
5104235,-5,X
5104235,-4,C
5104235,-3,C
5104235,-2,C
5104235,-1,C
5104235,0,C
5125786,-46,C
5125786,-45,X
5125786,-44,0
5125786,-43,C
5125786,-42,1
5125786,-41,0
5125786,-40,C
5125786,-39,1
5125786,-38,2
5125786,-37,C
5125786,-36,4
5125786,-35,2
5125786,-34,X
5125786,-33,C
5125786,-32,X
5125786,-31,C
5125786,-30,1
5125786,-29,1
5125786,-28,C
5125786,-27,0
5125786,-26,2
5125786,-25,0
5125786,-24,C
5125786,-23,0
5125786,-22,0
5125786,-21,3
5125786,-20,0
5125786,-19,2
5125786,-18,1
5125786,-17,C
5125786,-16,1
5125786,-15,C
5125786,-14,X
5125786,-13,C
5125786,-12,0
5125786,-11,0
5125786,-10,1
5125786,-9,C
5125786,-8,X
5125786,-7,0
5125786,-6,C
5125786,-5,0
5125786,-4,X
5125786,-3,C
5125786,-2,0
5125786,-1,1
5125786,0,0
5587547,-13,C
5587547,-12,0
5587547,-11,X
5587547,-10,0
5587547,-9,C
5587547,-8,X
5587547,-7,1
5587547,-6,X
5587547,-5,C
5587547,-4,C
5587547,-3,C
5587547,-2,C
5587547,-1,0
5587547,0,C
5294289,-41,0
5294289,-40,X
5294289,-39,C
5294289,-38,C
5294289,-37,C
5294289,-36,C
5294289,-35,0
5294289,-34,X
5294289,-33,C
5294289,-32,C
5294289,-31,X
5294289,-30,C
5294289,-29,C
5294289,-28,C
5294289,-27,0
5294289,-26,X
5294289,-25,X
5294289,-24,X
5294289,-23,X
5294289,-22,C
5294289,-21,C
5294289,-20,X
5294289,-19,C
5294289,-18,X
5294289,-17,X
5294289,-16,C
5294289,-15,1
5294289,-14,C
5294289,-13,C
5294289,-12,C
5294289,-11,X
5294289,-10,X
5294289,-9,X
5294289,-8,X
5294289,-7,C
5294289,-6,X
5294289,-5,C
5294289,-4,C
5294289,-3,C
5294289,-2,C
5294289,-1,C
5294289,0,X
5597964,-22,0
5597964,-21,C
5597964,-20,0
5597964,-19,C
5597964,-18,C
5597964,-17,0
5597964,-16,C
5597964,-15,0
5597964,-14,0
5597964,-13,0
5597964,-12,X
5597964,-11,1
5597964,-10,C
5597964,-9,2
5597964,-8,X
5597964,-7,0
5597964,-6,C
5597964,-5,0
5597964,-4,X
5597964,-3,C
5597964,-2,1
5597964,-1,X
5597964,0,X
5500046,-37,C
5500046,-36,C
5500046,-35,C
5500046,-34,C
5500046,-33,X
5500046,-32,C
5500046,-31,X
5500046,-30,C
5500046,-29,C
5500046,-28,C
5500046,-27,C
5500046,-26,C
5500046,-25,C
5500046,-24,C
5500046,-23,C
5500046,-22,C
5500046,-21,X
5500046,-20,C
5500046,-19,C
5500046,-18,C
5500046,-17,C
5500046,-16,X
5500046,-15,X
5500046,-14,0
5500046,-13,C
5500046,-12,C
5500046,-11,C
5500046,-10,C
5500046,-9,C
5500046,-8,C
5500046,-7,X
5500046,-6,X
5500046,-5,X
5500046,-4,C
5500046,-3,C
5500046,-2,X
